27,25,75,31,119,27,92,85,69,101,71,76229
17,64,106,76,91,44,90,21,89,82,50,77869
108,69,111,94,83,52,82,68,41,112,87,82869
108,45,37,31,55,34,74,36,56,78,87,77486
79,40,40,13,23,77,115,63,11,117,104,81319
42,44,26,30,23,62,96,42,67,10,91,82057
63,32,57,38,81,71,101,61,30,16,71,77497
11,13,12,106,74,115,73,33,30,58,10,74974
108,17,85,26,11,60,10,110,95,107,29,77467
118,24,35,84,96,48,104,29,101,72,41,79001
109,92,35,57,69,90,43,68,72,96,113,73724
80,26,35,5,5,95,102,85,45,27,25,76110
96,23,20,50,70,43,102,60,41,102,101,79410
111,74,23,42,77,6,38,89,91,110,29,76590
37,117,45,49,103,99,70,21,93,21,25,73300
12,62,101,104,110,17,48,25,118,8,54,81782
51,36,112,62,9,82,57,1,96,32,42,73175
107,8,115,46,64,100,55,29,27,83,67,80216
25,90,10,48,97,34,6,27,63,119,92,75677
75,99,81,106,114,24,23,42,79,2,20,77606
97,13,80,3,59,7,22,51,32,66,9,78338
38,95,6,68,71,114,58,60,35,110,79,78330
18,19,69,17,100,89,89,54,2,91,24,78943
38,89,86,17,88,102,8,15,33,103,50,73748
82,78,33,12,49,91,42,85,12,97,63,77873
50,22,57,39,97,96,45,5,6,47,43,74364
99,2,33,81,110,88,60,117,69,105,44,71940
56,38,114,80,53,19,91,51,18,89,15,79495
68,56,28,29,81,37,18,102,55,25,59,75770
12,81,57,66,79,70,27,91,42,13,47,75435
52,73,13,96,89,9,44,57,51,19,47,78323
33,115,111,56,15,58,20,22,97,2,99,72718
40,116,91,113,89,112,11,55,92,96,80,74609
60,103,46,110,5,5,88,75,56,104,49,76375
52,102,37,111,42,18,41,9,108,108,111,77462
53,62,49,113,28,112,75,18,25,55,30,72698
75,89,37,107,38,98,12,35,96,56,1,74433
48,96,44,39,16,10,83,20,43,7,49,76905
12,82,91,111,56,110,118,13,76,62,48,71843
41,58,90,16,23,41,39,89,66,45,83,77528
61,56,45,5,55,118,70,31,24,43,98,72669
62,92,70,28,108,5,54,105,29,28,15,76310
85,52,42,69,86,85,15,84,54,16,95,80015
84,13,32,118,101,73,118,79,114,68,27,80855
73,65,109,85,3,22,21,27,1,74,60,77678
46,36,50,1,85,72,0,96,47,51,12,79334
60,57,49,111,107,40,94,82,22,115,117,83301
49,18,27,59,29,12,115,77,15,25,74,77531
5,114,23,29,47,27,77,69,79,21,47,77483
9,40,26,104,50,93,53,25,106,71,110,76661
7,71,22,24,34,24,12,73,77,34,29,78014
107,54,63,105,41,94,15,111,100,2,33,77291
119,96,116,76,24,33,31,111,118,56,117,72535
0,37,78,46,43,46,39,106,119,77,48,76602
90,13,87,115,33,86,82,76,46,101,69,77002
9,63,95,26,114,4,32,58,64,41,56,78871
118,93,53,111,96,46,108,2,119,66,11,76370
21,60,50,118,32,104,53,60,75,96,111,73836
62,13,0,81,16,30,63,86,67,26,60,78579
38,56,113,4,108,68,110,12,78,65,113,79066
59,58,34,61,91,45,41,113,63,96,103,75988
93,113,56,114,5,92,20,63,54,102,72,74976
6,62,64,33,87,15,79,67,45,42,88,72337
107,61,15,73,65,57,59,66,114,68,29,78731
29,69,67,41,88,77,104,96,15,5,13,77509
31,97,84,0,67,96,40,87,109,104,102,72660
73,90,118,98,11,77,119,54,28,46,27,76185
119,23,68,84,60,48,60,8,40,15,83,75457
73,16,89,65,102,48,46,40,54,56,88,74833
18,80,65,57,42,59,79,106,94,83,110,77227
62,94,2,29,66,20,29,114,74,15,81,72946
1,81,119,55,75,100,84,67,6,117,35,76826
21,86,70,112,108,40,107,45,30,77,99,74425
41,0,48,119,23,33,1,86,119,105,78,78054
50,35,108,112,79,114,0,59,91,37,97,75236
51,62,19,77,52,108,105,99,66,94,114,75900
86,47,18,28,76,14,69,7,0,39,25,72341
91,82,32,30,90,56,76,22,43,41,103,71391
79,83,2,64,5,45,116,98,74,108,7,77481
46,36,111,79,76,32,97,91,116,3,13,78951
44,31,20,14,62,54,101,119,53,100,118,78082
20,13,8,72,89,104,98,97,84,77,58,80103
18,91,0,61,13,102,92,97,63,108,55,77030
66,111,31,101,118,98,59,79,4,23,94,74322
106,57,63,5,68,104,23,116,83,46,57,77946
63,74,23,90,17,82,102,106,86,31,112,76793
73,67,62,104,48,29,76,45,62,69,45,77757
68,112,15,27,27,26,40,18,60,75,62,73658
1,110,20,56,50,102,18,27,105,106,9,79021
99,15,19,12,34,59,79,22,111,18,100,73178
100,101,61,70,12,21,115,38,117,60,69,71917
6,105,49,23,48,26,0,30,114,30,107,73587
26,113,77,87,119,61,64,26,52,49,8,71362
7,53,6,75,57,46,70,57,34,2,115,81108
43,40,96,109,47,7,47,63,118,26,26,77714
27,60,56,102,58,1,0,49,98,83,1,73961
10,109,80,64,27,12,1,99,78,69,42,73640
97,0,29,48,86,71,50,77,23,9,103,73279
66,65,83,20,20,33,90,112,49,3,71,82930
14,65,31,12,13,40,67,50,61,78,7,81143
110,36,82,65,105,75,92,108,53,83,75,76669
67,21,42,62,110,82,80,29,79,61,0,74124
61,8,39,19,37,43,81,18,21,79,95,77703
93,119,13,44,1,29,35,47,98,4,9,73083
37,83,42,9,60,82,38,76,5,43,5,74698
0,60,16,105,70,56,86,21,2,105,63,77735
101,40,71,80,10,53,95,87,7,67,82,78601
27,112,99,88,75,30,101,51,44,109,89,76813
57,95,60,112,13,74,54,89,119,1,81,76262
30,99,79,113,91,19,59,71,101,17,4,74866
102,74,35,93,114,59,81,19,37,6,12,75944
64,109,19,93,100,85,30,90,102,95,90,75334
92,104,114,2,67,82,98,38,13,27,29,74397
87,17,114,51,87,63,73,1,88,56,69,75542
31,1,90,98,19,71,117,90,62,100,43,77402
31,108,22,91,2,70,46,67,39,69,97,74456
12,86,97,12,17,75,11,116,79,84,104,78278
11,97,55,81,9,10,68,78,47,59,54,74353
43,15,69,93,22,12,94,48,76,97,31,75680
55,95,25,97,76,5,109,104,80,32,69,75326
70,53,19,29,70,115,60,63,38,59,42,73959
37,52,96,61,25,46,4,43,37,115,5,76681
45,41,31,54,30,92,27,98,82,40,52,78599
34,12,94,22,34,68,68,53,33,65,37,75882
92,38,82,73,112,116,91,110,81,88,70,77813
59,19,85,1,53,20,13,37,23,74,77,73690
69,0,5,117,43,95,30,110,27,94,118,76489
43,5,64,104,83,24,16,65,55,81,109,75462
52,117,12,61,53,30,4,55,29,102,64,78848
16,20,81,94,87,61,112,54,115,53,104,79584
86,49,110,37,40,45,74,111,36,26,109,76266
5,83,5,39,79,113,34,11,44,81,5,76495
82,47,22,115,20,116,91,84,65,100,2,75350
40,58,114,52,103,105,94,38,17,63,108,73252
33,89,117,86,12,26,50,99,116,75,84,77057
30,19,66,53,56,104,77,55,24,65,6,75675
94,42,46,0,91,2,1,43,40,41,2,71435
78,46,47,8,76,91,23,75,58,34,30,76094
6,106,20,111,63,62,33,33,12,56,75,74419
104,110,114,87,22,36,108,83,79,24,89,75817
28,12,75,91,65,13,90,45,5,3,87,76420
83,50,16,91,103,105,86,87,29,103,22,81994
18,118,16,19,28,43,15,7,9,116,101,74942
104,9,0,58,119,112,95,35,16,51,103,71794
25,63,94,32,30,12,90,7,18,72,77,77235
47,90,94,111,83,24,85,44,94,19,101,72728
115,58,60,95,117,96,67,65,4,20,90,75248
55,13,84,87,40,99,11,63,51,8,83,77575
88,119,10,38,119,117,72,51,13,47,47,74556
101,65,42,64,67,96,105,88,77,110,119,77383
12,83,117,90,70,118,10,104,45,31,54,77527
10,15,39,17,28,59,36,65,89,58,116,75497
0,45,37,78,30,17,60,12,112,60,11,76206
24,88,115,89,73,20,0,100,83,12,59,76219
75,15,21,21,13,20,66,114,0,3,22,76817
76,18,8,92,31,85,32,29,22,41,67,71391
45,82,94,36,65,87,34,30,3,5,108,74474
94,58,103,95,83,76,111,113,105,52,89,78260
7,57,96,65,54,105,36,87,116,33,103,76533
19,57,14,85,35,42,75,56,51,102,8,77843
76,22,75,23,50,59,97,30,34,4,3,78371
17,54,47,54,117,54,92,67,23,29,62,78286
9,7,71,89,31,44,96,90,115,0,101,74960
112,69,115,104,20,4,9,63,118,80,36,79344
6,27,38,32,76,29,65,88,12,70,99,80435
92,51,29,18,55,6,111,60,104,77,60,76091
88,62,95,112,53,113,106,24,58,89,58,75423
45,60,22,47,72,94,116,45,64,116,88,77100
22,55,93,108,31,84,111,88,6,25,105,74484
20,105,78,112,20,50,82,62,70,76,13,74983
22,55,19,53,96,39,23,12,101,34,106,74747
101,64,63,56,108,20,50,105,82,105,82,76379
57,56,44,76,19,62,20,91,15,37,20,79759
1,99,60,55,68,116,80,102,15,11,73,74431
74,92,22,20,86,83,4,24,60,92,89,75420
39,7,103,53,43,11,41,47,98,40,110,77245
79,68,44,55,32,92,116,47,95,1,88,76694
77,9,80,93,7,36,45,83,43,26,55,76276
89,39,104,43,72,42,43,45,64,45,42,75467
1,45,68,17,93,51,95,92,70,99,105,79060
113,88,17,108,96,49,85,102,113,101,89,77946
52,115,38,58,60,33,85,102,19,44,60,79609
14,77,21,48,113,48,75,25,35,117,81,76686
81,28,54,21,7,111,78,102,114,104,94,77623
6,35,26,118,106,68,4,81,0,67,72,83145
98,70,19,66,95,51,15,9,16,48,74,71068
61,17,28,25,103,63,100,54,89,50,64,77760
68,60,116,2,105,26,64,76,51,26,64,82935
41,32,99,70,41,85,38,58,26,19,47,77818
57,59,34,53,9,46,106,0,7,58,84,76434
70,1,24,44,19,95,91,82,116,51,18,73741
21,66,76,61,33,118,55,65,110,44,70,78852
103,38,112,68,91,95,119,116,33,9,9,77104
111,14,47,57,30,25,0,54,54,37,87,69500
83,49,108,14,90,3,19,28,12,93,9,78714
31,3,82,66,55,30,78,118,11,45,13,74900
20,85,81,32,96,2,100,2,75,68,107,72019
88,32,65,43,101,36,55,88,67,90,35,77768
6,102,37,76,33,4,110,96,110,86,90,75644
59,119,16,117,21,75,14,61,93,45,74,73017
79,72,29,70,4,4,101,45,106,10,88,74561
65,94,64,22,15,99,114,69,2,71,85,78555
80,86,96,96,35,117,111,23,102,86,119,75831
14,32,72,101,50,111,29,18,21,111,86,76052
116,10,29,12,94,60,109,45,73,40,108,75901
118,106,119,41,92,117,58,6,96,103,87,75814
90,117,87,88,12,32,65,52,53,29,84,75303
118,118,53,70,96,76,18,71,79,83,58,75517
45,61,30,54,76,36,18,47,66,96,58,75503
21,51,0,33,87,111,72,12,23,31,100,72636
28,13,23,80,42,13,52,59,27,58,55,77125
60,54,96,94,47,50,118,52,0,85,109,77184
107,62,86,84,31,102,34,31,86,84,110,78441
57,83,105,3,109,7,2,117,3,25,83,70475
2,52,117,105,17,33,11,45,118,19,4,76134
15,80,10,74,75,63,5,46,91,85,19,79313
42,14,70,18,44,56,102,55,33,80,64,78909
79,38,70,10,24,80,78,46,104,64,103,78286
100,37,66,47,22,16,61,10,17,98,68,78334
50,62,98,91,106,108,101,38,93,66,106,75230
31,1,61,38,25,68,64,40,64,46,31,74900
118,79,55,34,25,84,110,83,93,96,114,78608
10,81,48,15,22,28,50,89,118,91,108,79633
23,61,73,104,119,7,13,24,110,73,102,78606
4,59,34,34,15,43,99,22,83,95,89,78338
53,107,8,10,112,95,11,75,16,17,53,76952
57,46,109,101,80,60,56,43,45,8,108,76329
66,104,6,84,52,0,93,75,89,100,93,74119
45,51,76,116,33,45,79,16,100,30,87,75705
61,7,44,48,114,46,93,65,19,114,38,80015
79,17,96,78,104,42,14,109,51,81,39,77076
5,88,48,66,70,21,51,30,33,4,100,75592
91,4,26,57,113,96,83,30,97,37,73,70534
44,95,5,81,70,18,11,16,80,17,110,74582
15,94,44,61,11,70,95,111,31,55,54,73909
103,34,39,61,83,30,6,50,52,77,78,72840
40,21,16,16,84,65,39,15,118,47,0,72829
0,90,37,112,6,109,36,20,66,31,73,75912
45,72,115,86,71,10,79,102,16,11,28,76215
39,72,67,30,22,89,47,15,16,31,64,78221
117,14,44,46,103,108,71,94,85,93,58,74100
100,94,97,101,58,42,44,23,44,1,46,78720
104,118,42,37,91,76,13,77,97,77,66,75891
115,15,69,33,63,0,108,79,104,116,21,75202
112,16,60,12,115,13,103,119,16,80,12,76206
18,66,47,106,85,0,6,0,60,0,80,78011
112,35,94,111,18,33,9,19,79,2,97,76424
44,78,19,116,47,48,72,32,46,40,51,72818
44,37,50,26,74,2,101,95,71,18,17,78298
76,40,109,84,119,2,62,60,34,22,108,78000
36,72,72,35,91,76,85,88,81,34,109,74000
103,8,27,61,8,58,40,118,48,33,54,70519
109,22,70,66,41,15,26,103,0,9,20,75385
51,60,49,74,87,38,17,109,56,69,103,76279
44,64,59,51,2,38,59,39,68,108,116,80003
119,92,58,86,19,87,24,93,2,54,74,74924
47,104,17,8,44,49,17,56,28,12,63,73071
113,55,88,31,11,22,112,69,92,101,62,78725
69,50,89,61,111,113,78,81,66,38,47,76749
66,54,15,106,80,15,76,44,9,9,19,77366
23,87,50,107,64,4,34,9,78,0,116,76872
110,22,37,37,69,11,82,51,52,49,89,74799
44,78,71,32,56,99,92,45,92,102,75,75994
102,16,0,49,116,44,44,3,65,58,34,76237
3,35,99,96,59,40,27,112,38,56,70,73647
13,74,103,33,31,68,59,60,33,9,108,77908
35,80,18,16,26,70,60,69,37,97,119,78673
60,74,19,24,78,62,21,42,10,96,97,74458
39,102,116,68,6,101,31,23,46,77,46,73898
112,19,0,43,75,116,110,15,95,48,111,76991
84,45,103,65,62,92,60,86,51,109,92,80310
23,114,76,46,70,47,23,11,41,11,95,73484
117,7,45,20,102,47,52,42,50,3,105,75169
54,58,1,42,83,10,20,62,15,109,40,76644
69,91,38,13,25,42,22,71,76,97,109,74719
105,77,89,24,119,119,16,14,79,95,50,76307
9,77,46,15,89,61,48,60,5,101,92,75006
26,30,53,53,107,89,51,44,112,80,41,77123
66,69,56,98,11,24,112,65,10,96,82,81180
6,33,100,66,88,111,42,75,19,76,88,80106
104,55,112,77,59,54,94,109,110,74,0,77401
0,18,69,53,37,61,68,96,23,67,69,77840
35,98,81,14,71,100,77,23,103,102,2,72169
116,74,117,40,79,46,38,42,1,52,108,74580
10,23,74,7,20,103,9,16,52,98,118,78051
37,81,51,16,42,119,68,82,98,7,58,77056
25,79,16,106,2,22,54,92,45,42,62,77278
115,78,17,50,104,70,35,98,6,114,2,76416
103,107,93,40,9,67,73,119,57,79,106,73492
2,104,45,85,66,94,58,116,87,117,52,75595
96,31,96,104,50,88,6,47,57,108,38,79453
54,25,104,15,62,21,11,5,59,15,6,75179
17,10,52,88,29,15,114,28,75,92,118,73609
79,57,77,6,20,90,110,115,81,3,17,81756
28,0,67,39,42,27,0,29,92,104,84,76697
29,5,23,42,59,61,86,78,107,101,92,80531
4,46,64,79,9,16,9,12,4,32,113,73068
12,114,12,76,17,17,20,0,20,65,53,74166
5,118,91,119,97,46,48,32,118,0,74,77425
25,17,31,46,91,17,28,22,73,118,31,78477
9,88,101,83,2,45,85,21,98,33,30,74896
103,26,28,51,22,13,51,18,101,50,20,74830
50,62,2,39,112,24,71,4,115,112,16,75838
41,74,46,106,119,104,32,47,89,24,0,79674
8,75,100,1,71,94,98,114,32,110,77,76742
71,93,20,18,58,94,69,5,54,12,96,73148
72,46,17,36,73,37,20,110,40,18,41,74439
101,47,49,92,98,102,57,2,95,57,77,77601
22,4,38,24,78,20,108,78,5,43,49,77809
31,40,99,71,82,57,119,49,4,79,6,79944
12,49,77,116,4,83,101,92,83,63,119,78428
104,77,38,94,114,71,61,50,33,92,117,73500
6,77,117,23,57,93,40,82,111,15,80,76031
19,59,103,111,21,68,116,54,2,82,6,79793
117,103,41,15,25,78,118,11,112,85,54,79100
54,84,87,117,111,66,29,22,6,112,24,78279
52,117,29,26,2,114,77,71,116,105,37,78391
25,43,30,19,23,0,102,57,50,43,111,75313
91,49,50,24,41,53,5,83,24,74,100,80524
47,104,25,94,31,3,44,12,74,78,61,76670
43,95,8,111,48,76,108,20,80,113,47,75937
96,12,53,0,96,39,102,46,96,4,41,76700
45,73,49,42,85,61,23,41,107,87,52,76446
110,6,107,7,65,8,23,32,87,52,26,78642
64,13,24,98,45,95,3,21,18,66,91,73514
97,15,30,14,80,75,19,81,61,3,48,75914
93,102,113,62,65,77,66,106,30,113,81,77741
31,2,10,31,97,75,38,88,28,109,23,76985
90,58,56,85,14,114,67,55,117,116,69,77892
56,33,100,45,24,80,106,36,71,100,12,77587
82,15,9,40,115,46,43,20,101,77,47,76511
112,61,100,93,11,86,65,12,66,111,75,77216
95,51,94,37,1,91,106,65,111,28,38,78697
103,90,57,109,45,96,43,52,22,78,16,74908
89,111,37,72,114,102,98,33,42,54,55,67186
71,110,96,86,69,29,3,69,46,88,119,77964
68,57,7,89,10,34,76,3,80,2,11,79179
108,63,36,49,118,66,33,73,112,82,10,76942
74,100,72,12,74,25,2,53,33,104,72,75825
110,29,105,74,87,16,101,91,16,21,96,78047
68,36,26,64,68,96,4,2,66,10,43,78074
100,110,53,103,52,69,50,18,106,2,25,75129
38,10,46,105,83,90,16,94,50,19,17,81521
36,102,33,77,59,51,61,65,7,110,101,78391
33,55,14,31,0,86,104,27,99,98,101,77411
106,105,44,15,82,21,47,22,118,19,61,75379
3,104,7,30,33,116,91,43,105,57,85,78026
89,78,43,73,99,71,77,36,6,115,28,75281
11,108,99,88,25,32,48,14,29,33,37,73466
33,106,71,45,118,7,92,75,35,72,90,73338
61,1,66,33,39,53,57,80,73,67,79,77157
37,29,39,70,47,9,44,76,100,67,3,78157
34,117,107,79,6,18,77,94,14,106,17,77454
118,106,2,2,118,21,85,24,108,93,23,79092
70,19,97,83,117,92,43,92,76,89,88,74295
45,101,113,104,35,29,80,111,43,92,103,75711
93,38,18,112,107,67,69,60,5,6,21,79351
27,8,3,63,34,107,56,73,69,97,24,76742
84,53,9,30,48,19,46,70,24,55,85,74569
72,93,106,72,107,68,118,41,64,45,50,74000
8,64,57,118,77,72,0,62,94,78,69,74749
32,57,67,106,49,86,50,50,32,111,38,75283
100,20,82,26,46,59,66,0,74,42,4,76912
117,92,18,20,65,24,73,97,64,80,71,78799
80,4,17,111,97,27,105,98,45,21,12,76327
11,76,62,76,115,9,7,6,38,87,36,74038
90,47,61,6,71,24,8,7,9,113,19,74823
3,87,24,51,25,0,74,68,28,102,60,77737
104,16,51,110,82,84,55,78,102,19,27,73814
84,111,21,13,9,63,76,15,100,31,114,72013
92,65,119,73,63,80,37,40,86,35,69,77585
103,105,45,72,66,21,19,115,72,20,112,75635
37,19,107,72,113,90,97,32,79,2,7,77271
103,59,115,6,52,82,74,26,10,74,67,77242
119,88,21,52,82,3,98,43,103,5,98,74396
102,112,39,51,29,103,102,80,109,53,33,72938
111,61,51,70,39,37,111,100,103,26,85,75581
74,111,49,62,98,12,15,85,30,10,91,75410
21,92,11,39,27,40,43,101,0,40,83,77567
114,13,13,11,58,10,16,21,91,72,31,76576
19,28,90,54,91,47,94,86,24,52,52,75731
66,15,96,49,86,50,63,68,58,113,23,78808
75,31,88,101,52,1,30,70,1,0,30,81491
53,20,99,26,106,8,52,101,14,106,70,79272
35,92,26,19,11,45,37,88,85,95,90,75816
29,26,49,116,25,49,116,94,28,30,75,76663
43,54,75,78,119,20,55,70,21,117,26,81086
3,65,21,114,111,6,103,1,32,84,27,78589
7,16,73,20,74,113,59,102,72,35,104,74509
6,89,98,94,111,69,119,74,9,75,9,78386
116,34,75,57,73,57,39,19,70,10,81,77543
55,19,60,49,84,17,2,18,51,66,111,76091
11,58,62,82,2,73,101,30,29,67,119,75408
59,47,62,18,45,92,83,18,26,36,62,72915
25,111,48,67,25,5,51,96,80,32,87,76259
60,119,3,57,62,119,14,32,26,40,7,74249
113,57,24,116,32,73,59,68,48,51,11,72617
82,112,20,28,110,31,28,113,114,21,102,71240
8,85,37,97,117,5,38,71,98,64,70,76712
62,48,59,61,75,13,31,20,7,31,117,78279
36,89,12,106,115,99,3,91,119,0,7,76283
99,31,117,66,52,48,4,35,41,35,62,76026
53,27,97,97,38,57,6,95,14,46,33,74569
37,40,11,98,97,22,3,113,77,49,102,77054
45,73,67,47,86,23,77,66,52,53,79,74766
11,96,72,100,108,51,113,107,49,24,108,75954
99,28,76,84,83,60,77,85,88,47,31,79630
53,24,36,22,16,7,51,45,2,101,72,80385
20,42,53,118,35,107,93,56,48,29,27,73187
0,113,44,106,27,18,50,20,38,42,88,71758
42,70,82,52,16,98,66,52,26,84,76,78167
61,98,77,84,114,99,1,10,19,38,8,74898
100,72,46,68,31,107,10,67,25,118,46,76258
100,102,63,52,54,67,46,19,68,108,52,77710
42,15,29,34,113,25,56,77,104,10,11,77551
67,84,29,77,13,99,97,79,88,52,16,73078
87,8,89,71,19,81,40,78,93,71,55,74966
47,38,4,34,69,27,64,26,50,3,56,79712
48,103,13,7,48,56,102,44,77,16,118,77321
31,99,18,2,43,62,17,45,65,80,39,73939
35,42,0,87,25,44,105,101,90,118,93,75807
6,105,60,18,30,28,60,99,102,78,59,77224
61,108,111,102,9,15,64,17,76,106,0,75046
66,51,108,49,107,95,25,29,1,44,30,76739
48,6,57,69,46,119,118,93,99,3,38,77808
27,5,99,12,33,96,16,66,70,72,9,77090
79,74,13,107,118,102,45,20,53,95,59,78499
46,76,6,23,42,45,77,37,117,88,57,80363
29,3,52,111,64,94,84,4,4,67,70,73285
112,105,61,4,52,48,53,11,14,72,107,76271
34,38,36,99,115,119,61,38,107,68,42,81088
40,14,56,1,81,39,4,73,108,93,24,79002
83,113,5,52,64,58,21,85,7,23,111,78164
6,66,29,58,32,23,46,31,89,40,69,75618
75,46,96,97,31,111,97,3,13,31,5,72224
13,83,35,2,36,50,9,80,70,77,45,76220
111,3,73,36,21,8,10,53,69,117,32,75507
92,112,96,112,65,2,25,67,47,88,70,77065
79,107,110,98,47,9,112,45,16,26,16,72184
23,94,15,117,2,76,75,66,10,100,18,76464
24,109,40,23,115,65,101,51,82,13,8,77639
24,87,19,96,58,63,3,87,37,64,58,76833
107,7,16,88,18,105,110,0,24,92,24,74603
66,108,38,118,88,68,73,78,91,49,9,75114
83,112,76,6,67,1,69,117,97,64,49,75189
30,91,52,42,112,79,103,87,2,39,32,75914
99,97,73,2,90,94,115,70,18,23,112,75171
95,77,118,12,107,6,63,66,113,88,10,78939
61,106,14,59,7,92,14,108,27,77,92,75337
96,46,119,59,59,9,26,26,46,29,9,75613
64,34,97,115,6,83,76,111,62,117,77,76618
85,69,83,112,86,90,48,49,64,56,35,73630
35,105,71,108,26,64,38,40,17,3,56,76296
50,15,105,115,8,17,113,83,52,83,6,74604
108,105,48,69,11,38,91,26,87,21,12,73487
57,75,60,93,0,102,38,41,94,59,57,80595
31,15,68,39,42,101,88,51,58,77,18,77133
97,36,104,62,85,109,42,51,79,117,63,80039
66,0,40,94,59,52,48,89,23,76,23,77292
81,104,39,45,118,109,100,85,16,29,34,72773
45,90,20,22,32,44,119,20,77,41,14,78354
9,80,86,102,71,4,45,112,35,44,118,75009
30,37,39,45,82,95,111,29,106,12,113,76456
109,79,110,118,117,7,74,58,5,6,85,79878
17,67,68,2,6,113,5,100,22,73,38,80172
18,34,111,106,55,70,72,66,57,83,49,74543
101,74,23,22,14,44,111,101,24,43,12,80294
96,96,37,70,105,75,14,23,41,113,107,73709
109,76,33,72,97,38,20,90,52,50,69,74763
37,50,70,6,57,79,88,109,89,103,106,75147
19,87,98,108,91,42,37,119,20,100,110,74925
111,49,76,7,99,84,109,65,96,16,70,79371
15,48,41,22,51,36,77,114,85,33,101,78157
87,108,86,64,53,104,51,4,116,38,97,75975
10,59,112,39,99,31,75,111,81,25,18,77268
70,21,84,22,7,113,27,80,57,11,97,79576
79,108,63,48,55,80,40,32,111,104,95,78442
42,108,23,106,74,117,82,28,62,109,69,76409
93,66,63,22,17,113,64,77,6,25,97,77091
107,54,85,50,51,14,7,32,6,105,93,76408
97,56,22,72,93,79,53,83,6,1,66,77483
62,49,78,27,10,66,4,115,80,65,22,82283
1,7,95,99,16,40,74,46,57,98,44,75574
63,92,68,93,82,90,82,17,93,47,82,74386
24,85,41,31,22,30,117,72,84,34,8,78286
69,39,13,52,43,37,49,91,47,26,49,75604
98,62,38,68,9,28,72,37,113,116,102,77461
2,88,119,34,24,70,22,2,64,12,85,78880
64,111,68,96,23,3,60,29,70,17,54,79150
6,5,112,48,68,46,3,3,103,119,79,75619
8,65,33,34,31,84,80,43,97,66,95,77726
64,91,108,77,85,95,90,6,14,64,80,73442
117,86,63,34,26,83,115,29,54,88,55,78335
117,96,85,104,29,5,88,64,114,4,43,77011
90,109,46,112,26,27,6,54,110,115,106,72041
20,112,87,61,15,53,39,53,81,117,6,73383
11,100,54,76,90,106,46,81,86,73,10,74721
63,14,13,67,53,53,9,37,22,102,41,79627
104,42,73,112,94,29,74,58,88,111,58,82325
97,100,90,19,60,80,73,62,36,69,63,76678
37,9,55,85,2,48,93,103,85,12,11,79217
100,103,90,76,102,87,1,81,99,6,0,77596
112,53,111,2,68,34,44,102,43,57,9,76543
66,15,52,94,29,71,40,90,17,106,115,79810
32,70,102,17,17,0,4,106,87,11,88,77250
66,99,18,75,4,56,42,32,81,19,76,71668
9,90,82,0,19,18,30,94,16,80,43,77312
101,84,111,12,91,32,114,29,78,76,99,76142
94,47,101,70,59,92,33,104,73,28,19,79861
65,102,66,104,30,79,6,8,29,55,29,78003
30,34,58,108,113,19,103,24,76,84,112,78517
91,69,42,32,30,24,63,104,106,16,69,79470
20,36,15,29,44,111,36,76,102,43,109,76400
70,40,109,91,116,66,66,9,105,100,23,77010
49,38,39,67,22,107,17,49,25,84,114,78892
73,71,94,56,92,51,57,105,71,104,111,75264
1,92,12,22,112,58,48,15,27,117,47,75878
92,30,80,112,90,23,7,74,91,7,64,78516
114,25,10,44,48,59,17,101,24,38,22,78424
95,113,91,77,4,83,62,7,117,57,83,71381
61,88,50,17,101,93,27,89,64,26,36,77679
65,110,0,117,9,78,100,105,37,32,111,73791
101,76,62,81,64,36,12,58,112,49,95,72756
52,101,69,23,8,80,88,80,36,94,86,75627
90,97,23,107,72,95,18,71,35,62,18,75408
27,94,30,26,62,71,46,25,85,72,14,73930
103,31,105,49,3,8,90,115,108,96,20,75306
71,91,44,98,51,42,63,34,65,19,40,75575
26,102,112,114,75,23,44,89,81,117,57,76799
105,79,102,44,70,66,48,88,58,0,56,77272
99,22,29,27,14,5,68,28,77,18,67,77319
4,60,107,40,39,44,15,103,64,18,74,78375
25,38,63,82,51,113,39,13,104,116,82,76453
21,108,115,117,72,100,91,38,107,35,13,73151
117,99,28,47,85,61,29,42,1,15,119,71799
21,59,10,47,12,0,13,117,119,23,19,75261
49,107,114,94,20,100,76,30,23,35,36,71343
38,59,75,79,42,101,88,70,56,16,34,76640
39,56,78,27,67,25,72,32,39,24,82,76849
105,9,48,38,66,96,108,21,10,112,35,75455
94,59,50,46,118,59,47,87,18,71,98,75714
21,99,43,65,69,25,19,99,28,19,99,77027
50,112,29,109,84,102,25,79,68,95,91,77289
77,59,89,93,63,26,48,32,99,14,106,77195
64,50,106,3,112,101,65,45,80,73,115,77174
38,46,87,38,31,71,87,76,53,54,92,77209
3,57,66,14,119,27,89,80,63,74,46,78220
40,51,28,5,100,32,117,80,109,62,3,79357
69,79,110,79,60,76,44,0,63,73,116,75033
21,16,117,65,105,16,63,55,7,43,112,76878
74,60,1,42,53,78,24,89,41,41,63,76067
39,46,115,48,63,68,119,116,28,26,42,75730
56,98,118,86,98,4,81,53,12,70,101,77124
87,74,49,25,68,40,66,118,64,83,40,74082
105,15,50,93,36,2,72,110,98,28,82,70589
84,50,14,1,44,109,98,39,68,7,118,73518
4,102,65,43,89,106,113,25,83,92,118,73196
44,86,61,71,117,115,107,39,100,83,64,75310
38,72,103,25,114,0,71,100,8,53,43,74762
77,89,62,0,20,109,85,46,31,85,19,77728
